,DATE,variable,value
2977,1991-09-30,DFII10,
2978,1991-10-01,DFII10,
2979,1991-10-02,DFII10,
2980,1991-10-03,DFII10,
2981,1991-10-04,DFII10,
2982,1991-10-07,DFII10,
2983,1991-10-08,DFII10,
2984,1991-10-09,DFII10,
2985,1991-10-10,DFII10,
2986,1991-10-11,DFII10,
2987,1991-10-14,DFII10,
2988,1991-10-15,DFII10,
2989,1991-10-16,DFII10,
2990,1991-10-17,DFII10,
2991,1991-10-18,DFII10,
2992,1991-10-21,DFII10,
2993,1991-10-22,DFII10,
2994,1991-10-23,DFII10,
2995,1991-10-24,DFII10,
2996,1991-10-25,DFII10,
2997,1991-10-28,DFII10,
2998,1991-10-29,DFII10,
2999,1991-10-30,DFII10,
3000,1991-10-31,DFII10,
3001,1991-11-01,DFII10,
3002,1991-11-04,DFII10,
3003,1991-11-05,DFII10,
3004,1991-11-06,DFII10,
3005,1991-11-07,DFII10,
3006,1991-11-08,DFII10,
3007,1991-11-11,DFII10,
3008,1991-11-12,DFII10,
3009,1991-11-13,DFII10,
3010,1991-11-14,DFII10,
3011,1991-11-15,DFII10,
3012,1991-11-18,DFII10,
3013,1991-11-19,DFII10,
3014,1991-11-20,DFII10,
3015,1991-11-21,DFII10,
3016,1991-11-22,DFII10,
3017,1991-11-25,DFII10,
3018,1991-11-26,DFII10,
3019,1991-11-27,DFII10,
3020,1991-11-28,DFII10,
3021,1991-11-29,DFII10,
3022,1991-12-02,DFII10,
3023,1991-12-03,DFII10,
3024,1991-12-04,DFII10,
3025,1991-12-05,DFII10,
3026,1991-12-06,DFII10,
3027,1991-12-09,DFII10,
3028,1991-12-10,DFII10,
3029,1991-12-11,DFII10,
3030,1991-12-12,DFII10,
3031,1991-12-13,DFII10,
3032,1991-12-16,DFII10,
3033,1991-12-17,DFII10,
3034,1991-12-18,DFII10,
3035,1991-12-19,DFII10,
3036,1991-12-20,DFII10,
3037,1991-12-23,DFII10,
3038,1991-12-24,DFII10,
3039,1991-12-25,DFII10,
3040,1991-12-26,DFII10,
3041,1991-12-27,DFII10,
3042,1991-12-30,DFII10,
3043,1991-12-31,DFII10,
3044,1992-01-01,DFII10,
3045,1992-01-02,DFII10,
3046,1992-01-03,DFII10,
3047,1992-01-06,DFII10,
3048,1992-01-07,DFII10,
3049,1992-01-08,DFII10,
3050,1992-01-09,DFII10,
3051,1992-01-10,DFII10,
3052,1992-01-13,DFII10,
3053,1992-01-14,DFII10,
3054,1992-01-15,DFII10,
3055,1992-01-16,DFII10,
3056,1992-01-17,DFII10,
3057,1992-01-20,DFII10,
3058,1992-01-21,DFII10,
3059,1992-01-22,DFII10,
3060,1992-01-23,DFII10,
3061,1992-01-24,DFII10,
3062,1992-01-27,DFII10,
3063,1992-01-28,DFII10,
3064,1992-01-29,DFII10,
3065,1992-01-30,DFII10,
3066,1992-01-31,DFII10,
3067,1992-02-03,DFII10,
3068,1992-02-04,DFII10,
3069,1992-02-05,DFII10,
3070,1992-02-06,DFII10,
3071,1992-02-07,DFII10,
3072,1992-02-10,DFII10,
3073,1992-02-11,DFII10,
3074,1992-02-12,DFII10,
3075,1992-02-13,DFII10,
3076,1992-02-14,DFII10,
3077,1992-02-17,DFII10,
3078,1992-02-18,DFII10,
3079,1992-02-19,DFII10,
3080,1992-02-20,DFII10,
3081,1992-02-21,DFII10,
3082,1992-02-24,DFII10,
3083,1992-02-25,DFII10,
3084,1992-02-26,DFII10,
3085,1992-02-27,DFII10,
3086,1992-02-28,DFII10,
3087,1992-03-02,DFII10,
3088,1992-03-03,DFII10,
3089,1992-03-04,DFII10,
3090,1992-03-05,DFII10,
3091,1992-03-06,DFII10,
3092,1992-03-09,DFII10,
3093,1992-03-10,DFII10,
3094,1992-03-11,DFII10,
3095,1992-03-12,DFII10,
3096,1992-03-13,DFII10,
3097,1992-03-16,DFII10,
3098,1992-03-17,DFII10,
3099,1992-03-18,DFII10,
3100,1992-03-19,DFII10,
3101,1992-03-20,DFII10,
3102,1992-03-23,DFII10,
3103,1992-03-24,DFII10,
3104,1992-03-25,DFII10,
3105,1992-03-26,DFII10,
3106,1992-03-27,DFII10,
3107,1992-03-30,DFII10,
3108,1992-03-31,DFII10,
3109,1992-04-01,DFII10,
3110,1992-04-02,DFII10,
3111,1992-04-03,DFII10,
3112,1992-04-06,DFII10,
3113,1992-04-07,DFII10,
3114,1992-04-08,DFII10,
3115,1992-04-09,DFII10,
3116,1992-04-10,DFII10,
3117,1992-04-13,DFII10,
3118,1992-04-14,DFII10,
3119,1992-04-15,DFII10,
3120,1992-04-16,DFII10,
3121,1992-04-17,DFII10,
3122,1992-04-20,DFII10,
3123,1992-04-21,DFII10,
3124,1992-04-22,DFII10,
3125,1992-04-23,DFII10,
3126,1992-04-24,DFII10,
3127,1992-04-27,DFII10,
3128,1992-04-28,DFII10,
3129,1992-04-29,DFII10,
3130,1992-04-30,DFII10,
3131,1992-05-01,DFII10,
3132,1992-05-04,DFII10,
3133,1992-05-05,DFII10,
3134,1992-05-06,DFII10,
3135,1992-05-07,DFII10,
3136,1992-05-08,DFII10,
3137,1992-05-11,DFII10,
3138,1992-05-12,DFII10,
3139,1992-05-13,DFII10,
3140,1992-05-14,DFII10,
3141,1992-05-15,DFII10,
3142,1992-05-18,DFII10,
3143,1992-05-19,DFII10,
3144,1992-05-20,DFII10,
3145,1992-05-21,DFII10,
3146,1992-05-22,DFII10,
3147,1992-05-25,DFII10,
3148,1992-05-26,DFII10,
3149,1992-05-27,DFII10,
3150,1992-05-28,DFII10,
3151,1992-05-29,DFII10,
3152,1992-06-01,DFII10,
3153,1992-06-02,DFII10,
3154,1992-06-03,DFII10,
3155,1992-06-04,DFII10,
3156,1992-06-05,DFII10,
3157,1992-06-08,DFII10,
3158,1992-06-09,DFII10,
3159,1992-06-10,DFII10,
3160,1992-06-11,DFII10,
3161,1992-06-12,DFII10,
3162,1992-06-15,DFII10,
3163,1992-06-16,DFII10,
3164,1992-06-17,DFII10,
3165,1992-06-18,DFII10,
3166,1992-06-19,DFII10,
3167,1992-06-22,DFII10,
3168,1992-06-23,DFII10,
3169,1992-06-24,DFII10,
3170,1992-06-25,DFII10,
3171,1992-06-26,DFII10,
3172,1992-06-29,DFII10,
3173,1992-06-30,DFII10,
3174,1992-07-01,DFII10,
3175,1992-07-02,DFII10,
3176,1992-07-03,DFII10,
3177,1992-07-06,DFII10,
3178,1992-07-07,DFII10,
3179,1992-07-08,DFII10,
3180,1992-07-09,DFII10,
3181,1992-07-10,DFII10,
3182,1992-07-13,DFII10,
3183,1992-07-14,DFII10,
3184,1992-07-15,DFII10,
3185,1992-07-16,DFII10,
3186,1992-07-17,DFII10,
3187,1992-07-20,DFII10,
3188,1992-07-21,DFII10,
3189,1992-07-22,DFII10,
3190,1992-07-23,DFII10,
3191,1992-07-24,DFII10,
3192,1992-07-27,DFII10,
3193,1992-07-28,DFII10,
3194,1992-07-29,DFII10,
3195,1992-07-30,DFII10,
3196,1992-07-31,DFII10,
3197,1992-08-03,DFII10,
3198,1992-08-04,DFII10,
3199,1992-08-05,DFII10,
3200,1992-08-06,DFII10,
3201,1992-08-07,DFII10,
3202,1992-08-10,DFII10,
3203,1992-08-11,DFII10,
3204,1992-08-12,DFII10,
3205,1992-08-13,DFII10,
3206,1992-08-14,DFII10,
3207,1992-08-17,DFII10,
3208,1992-08-18,DFII10,
3209,1992-08-19,DFII10,
3210,1992-08-20,DFII10,
3211,1992-08-21,DFII10,
3212,1992-08-24,DFII10,
3213,1992-08-25,DFII10,
3214,1992-08-26,DFII10,
3215,1992-08-27,DFII10,
3216,1992-08-28,DFII10,
3217,1992-08-31,DFII10,
3218,1992-09-01,DFII10,
3219,1992-09-02,DFII10,
3220,1992-09-03,DFII10,
3221,1992-09-04,DFII10,
3222,1992-09-07,DFII10,
3223,1992-09-08,DFII10,
3224,1992-09-09,DFII10,
3225,1992-09-10,DFII10,
3226,1992-09-11,DFII10,
3227,1992-09-14,DFII10,
3228,1992-09-15,DFII10,
3229,1992-09-16,DFII10,
3230,1992-09-17,DFII10,
3231,1992-09-18,DFII10,
3232,1992-09-21,DFII10,
3233,1992-09-22,DFII10,
3234,1992-09-23,DFII10,
3235,1992-09-24,DFII10,
3236,1992-09-25,DFII10,
3237,1992-09-28,DFII10,
3238,1992-09-29,DFII10,
3239,1992-09-30,DFII10,
3240,1992-10-01,DFII10,
3241,1992-10-02,DFII10,
3242,1992-10-05,DFII10,
3243,1992-10-06,DFII10,
3244,1992-10-07,DFII10,
3245,1992-10-08,DFII10,
3246,1992-10-09,DFII10,
3247,1992-10-12,DFII10,
3248,1992-10-13,DFII10,
3249,1992-10-14,DFII10,
3250,1992-10-15,DFII10,
3251,1992-10-16,DFII10,
3252,1992-10-19,DFII10,
3253,1992-10-20,DFII10,
3254,1992-10-21,DFII10,
3255,1992-10-22,DFII10,
3256,1992-10-23,DFII10,
3257,1992-10-26,DFII10,
3258,1992-10-27,DFII10,
3259,1992-10-28,DFII10,
3260,1992-10-29,DFII10,
3261,1992-10-30,DFII10,
3262,1992-11-02,DFII10,
3263,1992-11-03,DFII10,
3264,1992-11-04,DFII10,
3265,1992-11-05,DFII10,
3266,1992-11-06,DFII10,
3267,1992-11-09,DFII10,
3268,1992-11-10,DFII10,
3269,1992-11-11,DFII10,
3270,1992-11-12,DFII10,
3271,1992-11-13,DFII10,
3272,1992-11-16,DFII10,
3273,1992-11-17,DFII10,
3274,1992-11-18,DFII10,
3275,1992-11-19,DFII10,
3276,1992-11-20,DFII10,
3277,1992-11-23,DFII10,
3278,1992-11-24,DFII10,
3279,1992-11-25,DFII10,
3280,1992-11-26,DFII10,
3281,1992-11-27,DFII10,
3282,1992-11-30,DFII10,
3283,1992-12-01,DFII10,
3284,1992-12-02,DFII10,
3285,1992-12-03,DFII10,
3286,1992-12-04,DFII10,
3287,1992-12-07,DFII10,
3288,1992-12-08,DFII10,
3289,1992-12-09,DFII10,
3290,1992-12-10,DFII10,
3291,1992-12-11,DFII10,
3292,1992-12-14,DFII10,
3293,1992-12-15,DFII10,
3294,1992-12-16,DFII10,
3295,1992-12-17,DFII10,
3296,1992-12-18,DFII10,
3297,1992-12-21,DFII10,
3298,1992-12-22,DFII10,
3299,1992-12-23,DFII10,
3300,1992-12-24,DFII10,
3301,1992-12-25,DFII10,
3302,1992-12-28,DFII10,
3303,1992-12-29,DFII10,
3304,1992-12-30,DFII10,
3305,1992-12-31,DFII10,
3306,1993-01-01,DFII10,
3307,1993-01-04,DFII10,
3308,1993-01-05,DFII10,
3309,1993-01-06,DFII10,
3310,1993-01-07,DFII10,
3311,1993-01-08,DFII10,
3312,1993-01-11,DFII10,
3313,1993-01-12,DFII10,
3314,1993-01-13,DFII10,
3315,1993-01-14,DFII10,
3316,1993-01-15,DFII10,
3317,1993-01-18,DFII10,
3318,1993-01-19,DFII10,
3319,1993-01-20,DFII10,
3320,1993-01-21,DFII10,
3321,1993-01-22,DFII10,
3322,1993-01-25,DFII10,
3323,1993-01-26,DFII10,
3324,1993-01-27,DFII10,
3325,1993-01-28,DFII10,
3326,1993-01-29,DFII10,
3327,1993-02-01,DFII10,
3328,1993-02-02,DFII10,
3329,1993-02-03,DFII10,
3330,1993-02-04,DFII10,
3331,1993-02-05,DFII10,
3332,1993-02-08,DFII10,
3333,1993-02-09,DFII10,
3334,1993-02-10,DFII10,
3335,1993-02-11,DFII10,
3336,1993-02-12,DFII10,
3337,1993-02-15,DFII10,
3338,1993-02-16,DFII10,
3339,1993-02-17,DFII10,
3340,1993-02-18,DFII10,
3341,1993-02-19,DFII10,
3342,1993-02-22,DFII10,
3343,1993-02-23,DFII10,
3344,1993-02-24,DFII10,
3345,1993-02-25,DFII10,
3346,1993-02-26,DFII10,
3347,1993-03-01,DFII10,
3348,1993-03-02,DFII10,
3349,1993-03-03,DFII10,
3350,1993-03-04,DFII10,
3351,1993-03-05,DFII10,
3352,1993-03-08,DFII10,
3353,1993-03-09,DFII10,
3354,1993-03-10,DFII10,
3355,1993-03-11,DFII10,
3356,1993-03-12,DFII10,
3357,1993-03-15,DFII10,
3358,1993-03-16,DFII10,
3359,1993-03-17,DFII10,
3360,1993-03-18,DFII10,
3361,1993-03-19,DFII10,
3362,1993-03-22,DFII10,
3363,1993-03-23,DFII10,
3364,1993-03-24,DFII10,
3365,1993-03-25,DFII10,
3366,1993-03-26,DFII10,
3367,1993-03-29,DFII10,
3368,1993-03-30,DFII10,
3369,1993-03-31,DFII10,
3370,1993-04-01,DFII10,
3371,1993-04-02,DFII10,
3372,1993-04-05,DFII10,
3373,1993-04-06,DFII10,
3374,1993-04-07,DFII10,
3375,1993-04-08,DFII10,
3376,1993-04-09,DFII10,
3377,1993-04-12,DFII10,
3378,1993-04-13,DFII10,
3379,1993-04-14,DFII10,
3380,1993-04-15,DFII10,
3381,1993-04-16,DFII10,
3382,1993-04-19,DFII10,
3383,1993-04-20,DFII10,
3384,1993-04-21,DFII10,
3385,1993-04-22,DFII10,
3386,1993-04-23,DFII10,
3387,1993-04-26,DFII10,
3388,1993-04-27,DFII10,
3389,1993-04-28,DFII10,
3390,1993-04-29,DFII10,
3391,1993-04-30,DFII10,
3392,1993-05-03,DFII10,
3393,1993-05-04,DFII10,
3394,1993-05-05,DFII10,
3395,1993-05-06,DFII10,
3396,1993-05-07,DFII10,
3397,1993-05-10,DFII10,
3398,1993-05-11,DFII10,
3399,1993-05-12,DFII10,
3400,1993-05-13,DFII10,
3401,1993-05-14,DFII10,
3402,1993-05-17,DFII10,
3403,1993-05-18,DFII10,
3404,1993-05-19,DFII10,
3405,1993-05-20,DFII10,
3406,1993-05-21,DFII10,
3407,1993-05-24,DFII10,
3408,1993-05-25,DFII10,
3409,1993-05-26,DFII10,
3410,1993-05-27,DFII10,
3411,1993-05-28,DFII10,
3412,1993-05-31,DFII10,
3413,1993-06-01,DFII10,
3414,1993-06-02,DFII10,
3415,1993-06-03,DFII10,
3416,1993-06-04,DFII10,
3417,1993-06-07,DFII10,
3418,1993-06-08,DFII10,
3419,1993-06-09,DFII10,
3420,1993-06-10,DFII10,
3421,1993-06-11,DFII10,
3422,1993-06-14,DFII10,
3423,1993-06-15,DFII10,
3424,1993-06-16,DFII10,
3425,1993-06-17,DFII10,
3426,1993-06-18,DFII10,
3427,1993-06-21,DFII10,
3428,1993-06-22,DFII10,
3429,1993-06-23,DFII10,
3430,1993-06-24,DFII10,
3431,1993-06-25,DFII10,
3432,1993-06-28,DFII10,
3433,1993-06-29,DFII10,
3434,1993-06-30,DFII10,
3435,1993-07-01,DFII10,
3436,1993-07-02,DFII10,
3437,1993-07-05,DFII10,
3438,1993-07-06,DFII10,
3439,1993-07-07,DFII10,
3440,1993-07-08,DFII10,
3441,1993-07-09,DFII10,
3442,1993-07-12,DFII10,
3443,1993-07-13,DFII10,
3444,1993-07-14,DFII10,
3445,1993-07-15,DFII10,
3446,1993-07-16,DFII10,
3447,1993-07-19,DFII10,
3448,1993-07-20,DFII10,
3449,1993-07-21,DFII10,
3450,1993-07-22,DFII10,
3451,1993-07-23,DFII10,
3452,1993-07-26,DFII10,
3453,1993-07-27,DFII10,
3454,1993-07-28,DFII10,
3455,1993-07-29,DFII10,
3456,1993-07-30,DFII10,
3457,1993-08-02,DFII10,
3458,1993-08-03,DFII10,
3459,1993-08-04,DFII10,
3460,1993-08-05,DFII10,
3461,1993-08-06,DFII10,
3462,1993-08-09,DFII10,
3463,1993-08-10,DFII10,
3464,1993-08-11,DFII10,
3465,1993-08-12,DFII10,
3466,1993-08-13,DFII10,
3467,1993-08-16,DFII10,
3468,1993-08-17,DFII10,
3469,1993-08-18,DFII10,
3470,1993-08-19,DFII10,
3471,1993-08-20,DFII10,
3472,1993-08-23,DFII10,
3473,1993-08-24,DFII10,
3474,1993-08-25,DFII10,
3475,1993-08-26,DFII10,
3476,1993-08-27,DFII10,
3477,1993-08-30,DFII10,
3478,1993-08-31,DFII10,
3479,1993-09-01,DFII10,
3480,1993-09-02,DFII10,
3481,1993-09-03,DFII10,
3482,1993-09-06,DFII10,
3483,1993-09-07,DFII10,
3484,1993-09-08,DFII10,
3485,1993-09-09,DFII10,
3486,1993-09-10,DFII10,
3487,1993-09-13,DFII10,
3488,1993-09-14,DFII10,
3489,1993-09-15,DFII10,
3490,1993-09-16,DFII10,
3491,1993-09-17,DFII10,
3492,1993-09-20,DFII10,
3493,1993-09-21,DFII10,
3494,1993-09-22,DFII10,
3495,1993-09-23,DFII10,
3496,1993-09-24,DFII10,
3497,1993-09-27,DFII10,
3498,1993-09-28,DFII10,
3499,1993-09-29,DFII10,
3500,1993-09-30,DFII10,
3501,1993-10-01,DFII10,
3502,1993-10-04,DFII10,
3503,1993-10-05,DFII10,
3504,1993-10-06,DFII10,
3505,1993-10-07,DFII10,
3506,1993-10-08,DFII10,
3507,1993-10-11,DFII10,
3508,1993-10-12,DFII10,
3509,1993-10-13,DFII10,
3510,1993-10-14,DFII10,
3511,1993-10-15,DFII10,
3512,1993-10-18,DFII10,
3513,1993-10-19,DFII10,
3514,1993-10-20,DFII10,
3515,1993-10-21,DFII10,
3516,1993-10-22,DFII10,
3517,1993-10-25,DFII10,
3518,1993-10-26,DFII10,
3519,1993-10-27,DFII10,
3520,1993-10-28,DFII10,
3521,1993-10-29,DFII10,
3522,1993-11-01,DFII10,
3523,1993-11-02,DFII10,
3524,1993-11-03,DFII10,
3525,1993-11-04,DFII10,
3526,1993-11-05,DFII10,
3527,1993-11-08,DFII10,
3528,1993-11-09,DFII10,
3529,1993-11-10,DFII10,
3530,1993-11-11,DFII10,
3531,1993-11-12,DFII10,
3532,1993-11-15,DFII10,
3533,1993-11-16,DFII10,
3534,1993-11-17,DFII10,
3535,1993-11-18,DFII10,
3536,1993-11-19,DFII10,
3537,1993-11-22,DFII10,
3538,1993-11-23,DFII10,
3539,1993-11-24,DFII10,
3540,1993-11-25,DFII10,
3541,1993-11-26,DFII10,
3542,1993-11-29,DFII10,
3543,1993-11-30,DFII10,
3544,1993-12-01,DFII10,
3545,1993-12-02,DFII10,
3546,1993-12-03,DFII10,
3547,1993-12-06,DFII10,
3548,1993-12-07,DFII10,
3549,1993-12-08,DFII10,
3550,1993-12-09,DFII10,
3551,1993-12-10,DFII10,
3552,1993-12-13,DFII10,
3553,1993-12-14,DFII10,
3554,1993-12-15,DFII10,
3555,1993-12-16,DFII10,
3556,1993-12-17,DFII10,
3557,1993-12-20,DFII10,
3558,1993-12-21,DFII10,
3559,1993-12-22,DFII10,
3560,1993-12-23,DFII10,
3561,1993-12-24,DFII10,
3562,1993-12-27,DFII10,
3563,1993-12-28,DFII10,
3564,1993-12-29,DFII10,
3565,1993-12-30,DFII10,
3566,1993-12-31,DFII10,
3567,1994-01-03,DFII10,
3568,1994-01-04,DFII10,
3569,1994-01-05,DFII10,
3570,1994-01-06,DFII10,
3571,1994-01-07,DFII10,
3572,1994-01-10,DFII10,
3573,1994-01-11,DFII10,
3574,1994-01-12,DFII10,
3575,1994-01-13,DFII10,
3576,1994-01-14,DFII10,
3577,1994-01-17,DFII10,
3578,1994-01-18,DFII10,
3579,1994-01-19,DFII10,
3580,1994-01-20,DFII10,
3581,1994-01-21,DFII10,
3582,1994-01-24,DFII10,
3583,1994-01-25,DFII10,
3584,1994-01-26,DFII10,
3585,1994-01-27,DFII10,
3586,1994-01-28,DFII10,
3587,1994-01-31,DFII10,
3588,1994-02-01,DFII10,
3589,1994-02-02,DFII10,
3590,1994-02-03,DFII10,
3591,1994-02-04,DFII10,
3592,1994-02-07,DFII10,
3593,1994-02-08,DFII10,
3594,1994-02-09,DFII10,
3595,1994-02-10,DFII10,
3596,1994-02-11,DFII10,
3597,1994-02-14,DFII10,
3598,1994-02-15,DFII10,
3599,1994-02-16,DFII10,
3600,1994-02-17,DFII10,
3601,1994-02-18,DFII10,
3602,1994-02-21,DFII10,
3603,1994-02-22,DFII10,
3604,1994-02-23,DFII10,
3605,1994-02-24,DFII10,
3606,1994-02-25,DFII10,
3607,1994-02-28,DFII10,
3608,1994-03-01,DFII10,
3609,1994-03-02,DFII10,
3610,1994-03-03,DFII10,
3611,1994-03-04,DFII10,
3612,1994-03-07,DFII10,
3613,1994-03-08,DFII10,
3614,1994-03-09,DFII10,
3615,1994-03-10,DFII10,
3616,1994-03-11,DFII10,
3617,1994-03-14,DFII10,
3618,1994-03-15,DFII10,
3619,1994-03-16,DFII10,
3620,1994-03-17,DFII10,
3621,1994-03-18,DFII10,
3622,1994-03-21,DFII10,
3623,1994-03-22,DFII10,
3624,1994-03-23,DFII10,
3625,1994-03-24,DFII10,
3626,1994-03-25,DFII10,
3627,1994-03-28,DFII10,
3628,1994-03-29,DFII10,
3629,1994-03-30,DFII10,
3630,1994-03-31,DFII10,
3631,1994-04-01,DFII10,
3632,1994-04-04,DFII10,
3633,1994-04-05,DFII10,
3634,1994-04-06,DFII10,
3635,1994-04-07,DFII10,
3636,1994-04-08,DFII10,
3637,1994-04-11,DFII10,
3638,1994-04-12,DFII10,
3639,1994-04-13,DFII10,
3640,1994-04-14,DFII10,
3641,1994-04-15,DFII10,
3642,1994-04-18,DFII10,
3643,1994-04-19,DFII10,
3644,1994-04-20,DFII10,
3645,1994-04-21,DFII10,
3646,1994-04-22,DFII10,
3647,1994-04-25,DFII10,
3648,1994-04-26,DFII10,
3649,1994-04-27,DFII10,
3650,1994-04-28,DFII10,
3651,1994-04-29,DFII10,
3652,1994-05-02,DFII10,
3653,1994-05-03,DFII10,
3654,1994-05-04,DFII10,
3655,1994-05-05,DFII10,
3656,1994-05-06,DFII10,
3657,1994-05-09,DFII10,
3658,1994-05-10,DFII10,
3659,1994-05-11,DFII10,
3660,1994-05-12,DFII10,
3661,1994-05-13,DFII10,
3662,1994-05-16,DFII10,
3663,1994-05-17,DFII10,
3664,1994-05-18,DFII10,
3665,1994-05-19,DFII10,
3666,1994-05-20,DFII10,
3667,1994-05-23,DFII10,
3668,1994-05-24,DFII10,
3669,1994-05-25,DFII10,
3670,1994-05-26,DFII10,
3671,1994-05-27,DFII10,
3672,1994-05-30,DFII10,
3673,1994-05-31,DFII10,
3674,1994-06-01,DFII10,
3675,1994-06-02,DFII10,
3676,1994-06-03,DFII10,
3677,1994-06-06,DFII10,
3678,1994-06-07,DFII10,
3679,1994-06-08,DFII10,
3680,1994-06-09,DFII10,
3681,1994-06-10,DFII10,
3682,1994-06-13,DFII10,
3683,1994-06-14,DFII10,
3684,1994-06-15,DFII10,
3685,1994-06-16,DFII10,
3686,1994-06-17,DFII10,
3687,1994-06-20,DFII10,
3688,1994-06-21,DFII10,
3689,1994-06-22,DFII10,
3690,1994-06-23,DFII10,
3691,1994-06-24,DFII10,
3692,1994-06-27,DFII10,
3693,1994-06-28,DFII10,
3694,1994-06-29,DFII10,
3695,1994-06-30,DFII10,
3696,1994-07-01,DFII10,
3697,1994-07-04,DFII10,
3698,1994-07-05,DFII10,
3699,1994-07-06,DFII10,
3700,1994-07-07,DFII10,
3701,1994-07-08,DFII10,
3702,1994-07-11,DFII10,
3703,1994-07-12,DFII10,
3704,1994-07-13,DFII10,
3705,1994-07-14,DFII10,
3706,1994-07-15,DFII10,
3707,1994-07-18,DFII10,
3708,1994-07-19,DFII10,
3709,1994-07-20,DFII10,
3710,1994-07-21,DFII10,
3711,1994-07-22,DFII10,
3712,1994-07-25,DFII10,
3713,1994-07-26,DFII10,
3714,1994-07-27,DFII10,
3715,1994-07-28,DFII10,
3716,1994-07-29,DFII10,
3717,1994-08-01,DFII10,
3718,1994-08-02,DFII10,
3719,1994-08-03,DFII10,
3720,1994-08-04,DFII10,
3721,1994-08-05,DFII10,
3722,1994-08-08,DFII10,
3723,1994-08-09,DFII10,
3724,1994-08-10,DFII10,
3725,1994-08-11,DFII10,
3726,1994-08-12,DFII10,
3727,1994-08-15,DFII10,
3728,1994-08-16,DFII10,
3729,1994-08-17,DFII10,
3730,1994-08-18,DFII10,
3731,1994-08-19,DFII10,
3732,1994-08-22,DFII10,
3733,1994-08-23,DFII10,
3734,1994-08-24,DFII10,
3735,1994-08-25,DFII10,
3736,1994-08-26,DFII10,
3737,1994-08-29,DFII10,
3738,1994-08-30,DFII10,
3739,1994-08-31,DFII10,
3740,1994-09-01,DFII10,
3741,1994-09-02,DFII10,
3742,1994-09-05,DFII10,
3743,1994-09-06,DFII10,
3744,1994-09-07,DFII10,
3745,1994-09-08,DFII10,
3746,1994-09-09,DFII10,
3747,1994-09-12,DFII10,
3748,1994-09-13,DFII10,
3749,1994-09-14,DFII10,
3750,1994-09-15,DFII10,
3751,1994-09-16,DFII10,
3752,1994-09-19,DFII10,
3753,1994-09-20,DFII10,
3754,1994-09-21,DFII10,
3755,1994-09-22,DFII10,
3756,1994-09-23,DFII10,
3757,1994-09-26,DFII10,
3758,1994-09-27,DFII10,
3759,1994-09-28,DFII10,
3760,1994-09-29,DFII10,
3761,1994-09-30,DFII10,
3762,1994-10-03,DFII10,
3763,1994-10-04,DFII10,
3764,1994-10-05,DFII10,
3765,1994-10-06,DFII10,
3766,1994-10-07,DFII10,
3767,1994-10-10,DFII10,
3768,1994-10-11,DFII10,
3769,1994-10-12,DFII10,
3770,1994-10-13,DFII10,
3771,1994-10-14,DFII10,
3772,1994-10-17,DFII10,
3773,1994-10-18,DFII10,
3774,1994-10-19,DFII10,
3775,1994-10-20,DFII10,
3776,1994-10-21,DFII10,
3777,1994-10-24,DFII10,
3778,1994-10-25,DFII10,
3779,1994-10-26,DFII10,
3780,1994-10-27,DFII10,
3781,1994-10-28,DFII10,
3782,1994-10-31,DFII10,
3783,1994-11-01,DFII10,
3784,1994-11-02,DFII10,
3785,1994-11-03,DFII10,
3786,1994-11-04,DFII10,
3787,1994-11-07,DFII10,
3788,1994-11-08,DFII10,
3789,1994-11-09,DFII10,
3790,1994-11-10,DFII10,
3791,1994-11-11,DFII10,
3792,1994-11-14,DFII10,
3793,1994-11-15,DFII10,
3794,1994-11-16,DFII10,
3795,1994-11-17,DFII10,
3796,1994-11-18,DFII10,
3797,1994-11-21,DFII10,
3798,1994-11-22,DFII10,
3799,1994-11-23,DFII10,
3800,1994-11-24,DFII10,
3801,1994-11-25,DFII10,
3802,1994-11-28,DFII10,
3803,1994-11-29,DFII10,
3804,1994-11-30,DFII10,
3805,1994-12-01,DFII10,
3806,1994-12-02,DFII10,
3807,1994-12-05,DFII10,
3808,1994-12-06,DFII10,
3809,1994-12-07,DFII10,
3810,1994-12-08,DFII10,
3811,1994-12-09,DFII10,
3812,1994-12-12,DFII10,
3813,1994-12-13,DFII10,
3814,1994-12-14,DFII10,
3815,1994-12-15,DFII10,
3816,1994-12-16,DFII10,
3817,1994-12-19,DFII10,
3818,1994-12-20,DFII10,
3819,1994-12-21,DFII10,
3820,1994-12-22,DFII10,
3821,1994-12-23,DFII10,
3822,1994-12-26,DFII10,
3823,1994-12-27,DFII10,
3824,1994-12-28,DFII10,
3825,1994-12-29,DFII10,
3826,1994-12-30,DFII10,
3827,1995-01-02,DFII10,
3828,1995-01-03,DFII10,
3829,1995-01-04,DFII10,
3830,1995-01-05,DFII10,
3831,1995-01-06,DFII10,
3832,1995-01-09,DFII10,
3833,1995-01-10,DFII10,
3834,1995-01-11,DFII10,
3835,1995-01-12,DFII10,
3836,1995-01-13,DFII10,
3837,1995-01-16,DFII10,
3838,1995-01-17,DFII10,
3839,1995-01-18,DFII10,
3840,1995-01-19,DFII10,
3841,1995-01-20,DFII10,
3842,1995-01-23,DFII10,
3843,1995-01-24,DFII10,
3844,1995-01-25,DFII10,
3845,1995-01-26,DFII10,
3846,1995-01-27,DFII10,
3847,1995-01-30,DFII10,
3848,1995-01-31,DFII10,
3849,1995-02-01,DFII10,
3850,1995-02-02,DFII10,
